_id,plot,genres,runtime,cast,num_mflix_comments,title,fullplot,countries,released,directors,rated,awards,lastupdated,year,imdb,type,tomatoes,poster,writers,languages,metacritic
573a13a3f29313caabd0f1bc,"This story takes place in a small town on the Hungarian Plain. In a provincial town, which is surrounded with nothing else but frost. It is bitterly cold weather - without snow. Even in ...","['Drama', 'Mystery']",145.0,"['Lars Rudolph', 'Peter Fitz', 'Hanna Schygulla', 'Jènos Derzsi']",1.0,Werckmeister Harmonies,"This story takes place in a small town on the Hungarian Plain. In a provincial town, which is surrounded with nothing else but frost. It is bitterly cold weather - without snow. Even in this bewildered cold hundreds of people are standing around the circus tent, which is put up in the main square, to see - as the outcome of their wait - the chief attraction, the stuffed carcass of a real whale. The people are coming from everywhere. From the neighboring settlings, even from quite far away parts of the country. They are following this clumsy monster as a dumb, faceless, rag-wearing crowd. This strange state of affairs - the appearance of the foreigners, the extreme frost - disturbs the order of the small town. Aambitious personages of the story feel they can take advantage of this situation. The tension growing to the unbearable is brought to explosion by the figure of the Prince, who is pretending facelessness. Even his mere appearance is enough to break loose destructive emotions...","['Hungary', 'Italy', 'Germany', 'France']",2001-02-01,"['Bèla Tarr', 'ègnes Hranitzky']",,"{'wins': 5, 'nominations': 1, 'text': '5 wins & 1 nomination.'}",2015-08-28 00:41:14.063000000,2000,"{'rating': 8.2, 'votes': 7859, 'id': 249241}",movie,"{'viewer': {'rating': 4.3, 'numReviews': 4589, 'meter': 91}, 'dvd': datetime.datetime(2006, 2, 28, 0, 0), 'critic': {'rating': 8.5, 'numReviews': 39, 'meter': 97}, 'lastUpdated': datetime.datetime(2015, 7, 31, 19, 38, 34), 'consensus': ""Mesmerizingly lovely and thematically thought-provoking, Werckmeister Harmonies adds another indelible achievement to Bela Tarr's fascinating filmography."", 'rotten': 1, 'production': 'Menemsha', 'fresh': 38}",https://m.media-amazon.com/images/M/MV5BYTdjODhmNTYtNjEwOS00NDY5LTgxYjEtOGJhNGQ2MjlkNGIzXkEyXkFqcGdeQXVyNzAyMzY2NDk@._V1_SY1000_SX677_AL_.jpg,"['Lèszlè Krasznahorkai (novel)', 'Lèszlè Krasznahorkai (screenplay)', 'Bèla Tarr (screenplay)', 'Pèter Dobai (additional dialogue)', 'Gyuri Dèsa Kiss (additional dialogue)', 'Gyèrgy Fehèr (additional dialogue)']","['Hungarian', 'Slovak']",92.0
573a13a3f29313caabd0e6af,"Two neighbors, a woman and a man, form a strong bond after both suspect extramarital activities of their spouses. However, they agree to keep their bond platonic so as not to commit similar wrongs.","['Drama', 'Romance']",98.0,"['Maggie Cheung', 'Tony Chiu Wai Leung', 'Ping Lam Siu', ""Tung Cho 'Joe' Cheung""]",1.0,In the Mood for Love,"Set in Hong Kong, 1962, Chow Mo-Wan is a newspaper editor who moves into a new building with his wife. At the same time, Su Li-zhen, a beautiful secretary and her executive husband also move in to the crowded building. With their spouses often away, Chow and Li-zhen spend most of their time together as friends. They have everything in common from noodle shops to martial arts. Soon, they are shocked to discover that their spouses are having an affair. Hurt and angry, they find comfort in their growing friendship even as they resolve not to be like their unfaithful mates.","['Hong Kong', 'China']",2001-03-09,['Kar Wai Wong'],PG,"{'wins': 49, 'nominations': 33, 'text': 'Nominated for 1 BAFTA Film Award. Another 48 wins & 33 nominations.'}",2015-08-30 22:51:12.607000000,2000,"{'rating': 8.1, 'votes': 67292, 'id': 118694}",movie,"{'website': 'http://www.wkw-inthemoodforlove.com', 'viewer': {'rating': 4.3, 'numReviews': 51804, 'meter': 94}, 'dvd': datetime.datetime(2002, 3, 5, 0, 0), 'critic': {'rating': 7.8, 'numReviews': 119, 'meter': 90}, 'lastUpdated': datetime.datetime(2015, 9, 15, 17, 8, 11), 'consensus': 'This understated romance, featuring good performances by its leads, is both visually beautiful and emotionally moving.', 'rotten': 12, 'production': 'USA Films', 'fresh': 107}",https://m.media-amazon.com/images/M/MV5BYjZjODRlMjQtMjJlYy00ZDBjLTkyYTQtZGQxZTk5NzJhYmNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY1000_SX677_AL_.jpg,['Kar Wai Wong'],"['Cantonese', 'Shanghainese', 'French']",85.0
573a13a3f29313caabd0f014,"Two neighbors, a woman and a man, form a strong bond after both suspect extramarital activities of their spouses. However, they agree to keep their bond platonic so as not to commit similar wrongs.","['Drama', 'Romance']",98.0,"['Maggie Cheung', 'Tony Chiu Wai Leung', 'Ping Lam Siu', ""Tung Cho 'Joe' Cheung""]",1.0,In the Mood for Love,"Set in Hong Kong, 1962, Chow Mo-Wan is a newspaper editor who moves into a new building with his wife. At the same time, Su Li-zhen, a beautiful secretary and her executive husband also move in to the crowded building. With their spouses often away, Chow and Li-zhen spend most of their time together as friends. They have everything in common from noodle shops to martial arts. Soon, they are shocked to discover that their spouses are having an affair. Hurt and angry, they find comfort in their growing friendship even as they resolve not to be like their unfaithful mates.","['Hong Kong', 'China']",2001-03-09,['Kar Wai Wong'],PG,"{'wins': 49, 'nominations': 33, 'text': 'Nominated for 1 BAFTA Film Award. Another 48 wins & 33 nominations.'}",2015-08-30 23:01:34.640000000,2000,"{'rating': 8.1, 'votes': 67292, 'id': 118694}",movie,"{'website': 'http://www.wkw-inthemoodforlove.com', 'viewer': {'rating': 4.3, 'numReviews': 51804, 'meter': 94}, 'dvd': datetime.datetime(2002, 3, 5, 0, 0), 'critic': {'rating': 7.8, 'numReviews': 119, 'meter': 90}, 'lastUpdated': datetime.datetime(2015, 9, 15, 17, 8, 11), 'consensus': 'This understated romance, featuring good performances by its leads, is both visually beautiful and emotionally moving.', 'rotten': 12, 'production': 'USA Films', 'fresh': 107}",https://m.media-amazon.com/images/M/MV5BYjZjODRlMjQtMjJlYy00ZDBjLTkyYTQtZGQxZTk5NzJhYmNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY1000_SX677_AL_.jpg,['Kar Wai Wong'],"['Cantonese', 'Shanghainese', 'French']",85.0
573a139af29313caabcf0782,"Two neighbors, a woman and a man, form a strong bond after both suspect extramarital activities of their spouses. However, they agree to keep their bond platonic so as not to commit similar wrongs.","['Drama', 'Romance']",98.0,"['Maggie Cheung', 'Tony Chiu Wai Leung', 'Ping Lam Siu', ""Tung Cho 'Joe' Cheung""]",1.0,In the Mood for Love,"Set in Hong Kong, 1962, Chow Mo-Wan is a newspaper editor who moves into a new building with his wife. At the same time, Su Li-zhen, a beautiful secretary and her executive husband also move in to the crowded building. With their spouses often away, Chow and Li-zhen spend most of their time together as friends. They have everything in common from noodle shops to martial arts. Soon, they are shocked to discover that their spouses are having an affair. Hurt and angry, they find comfort in their growing friendship even as they resolve not to be like their unfaithful mates.","['Hong Kong', 'China']",2001-03-09,['Kar Wai Wong'],PG,"{'wins': 49, 'nominations': 33, 'text': 'Nominated for 1 BAFTA Film Award. Another 48 wins & 33 nominations.'}",2015-09-15 05:14:09.273000000,2000,"{'rating': 8.1, 'votes': 67663, 'id': 118694}",movie,"{'website': 'http://www.wkw-inthemoodforlove.com', 'viewer': {'rating': 4.3, 'numReviews': 51804, 'meter': 94}, 'dvd': datetime.datetime(2002, 3, 5, 0, 0), 'critic': {'rating': 7.8, 'numReviews': 119, 'meter': 90}, 'lastUpdated': datetime.datetime(2015, 9, 15, 17, 8, 11), 'consensus': 'This understated romance, featuring good performances by its leads, is both visually beautiful and emotionally moving.', 'rotten': 12, 'production': 'USA Films', 'fresh': 107}",https://m.media-amazon.com/images/M/MV5BYjZjODRlMjQtMjJlYy00ZDBjLTkyYTQtZGQxZTk5NzJhYmNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY1000_SX677_AL_.jpg,['Kar Wai Wong'],"['Cantonese', 'Shanghainese', 'French']",85.0
573a13a3f29313caabd0e565,"During the Japanese occupation of China, two prisoners are dumped in a peasant's home in a small town. The owner is bullied into keeping the prisoners until the next New Year, at which time...","['Comedy', 'Drama', 'War']",139.0,"['Wen Jiang', 'Yihong Jiang', 'Teruyuki Kagawa', 'Ding Yuan']",1.0,Devils on the Doorstep,"During the Japanese occupation of China, two prisoners are dumped in a peasant's home in a small town. The owner is bullied into keeping the prisoners until the next New Year, at which time they will be collected. The village leaders convene to interrogate the prisoners. The townspeople then struggle to accommodate the prisoners. One is a bellicose Japanese nationalist, the other a nervous translator. Will the townspeople manage to keep the prisoners until the New Year?",['China'],2001-03-14,['Wen Jiang'],,"{'wins': 6, 'nominations': 1, 'text': '6 wins & 1 nomination.'}",2015-08-22 00:14:23.280000000,2000,"{'rating': 8.2, 'votes': 4599, 'id': 245929}",movie,"{'viewer': {'rating': 4.2, 'numReviews': 1578, 'meter': 95}, 'dvd': datetime.datetime(2005, 4, 19, 0, 0), 'critic': {'rating': 6.8, 'numReviews': 10, 'meter': 90}, 'lastUpdated': datetime.datetime(2015, 8, 19, 19, 29, 28), 'rotten': 1, 'production': 'Cowboy Pictures', 'fresh': 9}",https://m.media-amazon.com/images/M/MV5BMTMzMTUwNjQwNl5BMl5BanBnXkFtZTcwMjk2NTgyMQ@@._V1_SY1000_SX677_AL_.jpg,"['Wen Jiang (screenplay)', 'Wen Jiang (story)', 'Haiying Li', 'Xing Liu', 'Jianquan Shi', 'Ping Shu (screenplay)', 'Ping Shu (story)', 'Fengwei You (novel)', 'Fengwei You (screenplay)']","['Mandarin', 'Japanese', 'English']",70.0
573a13a3f29313caabd0dcd0,A renowned professor is forced to reassess her life when she is diagnosed with terminal ovarian cancer.,['Drama'],99.0,"['Emma Thompson', 'Christopher Lloyd', 'Eileen Atkins', 'Audra McDonald']",1.0,Wit,"Based on the Margaret Edson play, Vivian Bearing is a literal, hardnosed English professor who has been diagnosed with terminal ovarian cancer. During the story, she reflects on her reactions to the cycle the cancer takes, the treatments, and significant events in her life. The people that watch over her are Jason Posner, who only finds faith in being a doctor; Susie Monahan, a nurse with a human side that is the only one in the hospital that cares for Vivian's condition; and Dr. Kelekian, the head doctor who just wants results no matter what they are.",['USA'],2001-03-24,['Mike Nichols'],PG-13,"{'wins': 13, 'nominations': 18, 'text': 'Nominated for 2 Golden Globes. Another 11 wins & 18 nominations.'}",2015-09-01 01:03:09.303000000,2001,"{'rating': 8.1, 'votes': 7038, 'id': 243664}",movie,"{'viewer': {'rating': 4.1, 'numReviews': 7743, 'meter': 91}, 'dvd': datetime.datetime(2001, 9, 11, 0, 0), 'critic': {'rating': 6.5, 'numReviews': 10, 'meter': 80}, 'lastUpdated': datetime.datetime(2015, 9, 17, 17, 35, 19), 'rotten': 2, 'production': 'HBO Video', 'fresh': 8}",https://m.media-amazon.com/images/M/MV5BMTQyMDgxOTQ0N15BMl5BanBnXkFtZTcwMTUzODgyMQ@@._V1_SY1000_SX677_AL_.jpg,"['Margaret Edson (play)', 'Emma Thompson (teleplay)', 'Mike Nichols (teleplay)']",['English'],
573a13a3f29313caabd0e485,"A horrific car accident connects three stories, each involving characters dealing with loss, regret, and life's harsh realities, all in the name of love.","['Drama', 'Thriller']",154.0,"['Emilio Echevarrèa', 'Gael Garcèa Bernal', 'Goya Toledo', 'èlvaro Guerrero']",1.0,Amores Perros,"Three interconnected stories about the different strata of life in Mexico City all resolve with a fatal car accident. Octavio is trying to raise enough money to run away with his sister-in-law, and decides to enter his dog Cofi into the world of dogfighting. After a dogfight goes bad, Octavio flees in his car, running a red light and causing the accident. Daniel and Valeria's new-found bliss is prematurely ended when she loses her leg in the accident. El Chivo is a homeless man who cares for stray dogs and is there to witness the collision.",['Mexico'],2001-04-13,['Alejandro Gonzèlez Ièèrritu'],R,"{'wins': 59, 'nominations': 18, 'text': 'Nominated for 1 Oscar. Another 58 wins & 18 nominations.'}",2015-09-10 17:58:40.180000000,2000,"{'rating': 8.1, 'votes': 157814, 'id': 245712}",movie,"{'website': 'http://multimedia.elfoco.com/elfoco/amoresperros/index.html', 'viewer': {'rating': 4.2, 'numReviews': 103043, 'meter': 94}, 'dvd': datetime.datetime(2001, 9, 25, 0, 0), 'critic': {'rating': 7.8, 'numReviews': 111, 'meter': 92}, 'boxOffice': '$4.9M', 'consensus': 'The brutality of Amores Perros may be difficult to watch at times, but this intense, gritty film packs a hard wallop.', 'rotten': 9, 'production': 'Lions Gate Films', 'lastUpdated': datetime.datetime(2015, 9, 13, 17, 19, 48), 'fresh': 102}",https://m.media-amazon.com/images/M/MV5BMWJhOTg5MWQtYTJjMi00YmFkLTg4ODgtYmU2YWVhODQ4ZDM3XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SY1000_SX677_AL_.jpg,['Guillermo Arriaga'],['Spanish'],83.0
573a13a0f29313caabd05acc,A man creates a strange system to help him remember things; so he can hunt for the murderer of his wife without his short-term memory loss being an obstacle.,"['Mystery', 'Thriller']",113.0,"['Guy Pearce', 'Carrie-Anne Moss', 'Joe Pantoliano', 'Mark Boone Junior']",1.0,Memento,"Memento chronicles two separate stories of Leonard, an ex-insurance investigator who can no longer build new memories, as he attempts to find the murderer of his wife, which is the last thing he remembers. One story line moves forward in time while the other tells the story backwards revealing more each time.",['USA'],2001-05-25,['Christopher Nolan'],R,"{'wins': 54, 'nominations': 44, 'text': 'Nominated for 2 Oscars. Another 52 wins & 44 nominations.'}",2015-08-23 00:02:21.657000000,2000,"{'rating': 8.5, 'votes': 757189, 'id': 209144}",movie,"{'website': 'http://www.otnemem.com', 'viewer': {'rating': 4.1, 'numReviews': 375899, 'meter': 94}, 'dvd': datetime.datetime(2001, 9, 4, 0, 0), 'critic': {'rating': 8.2, 'numReviews': 167, 'meter': 92}, 'boxOffice': '$23.8M', 'consensus': ""Christopher Nolan skillfully guides the audience through Memento's fractured narrative, seeping his film in existential dread."", 'rotten': 13, 'production': 'Newmarket Films', 'lastUpdated': datetime.datetime(2015, 9, 12, 17, 21, 21), 'fresh': 154}",https://m.media-amazon.com/images/M/MV5BZTcyNjk1MjgtOWI3Mi00YzQwLWI5MTktMzY4ZmI2NDAyNzYzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY1000_SX677_AL_.jpg,"['Christopher Nolan (screenplay)', 'Jonathan Nolan (short story ""Memento Mori"")']",['English'],80.0
573a13a6f29313caabd194d1,"Three inseparable childhood friends are just out of college. Nothing comes between them - until they each fall in love, and their wildly different approaches to relationships creates tension.","['Comedy', 'Drama']",183.0,"['Aamir Khan', 'Saif Ali Khan', 'Akshaye Khanna', 'Preity Zinta']",1.0,Dil Chahta Hai,"Three young men Akash, Sameer, and Siddharth are close friends, but their tastes and characters are completely incompatible. So when Siddharth falls in love with a much older woman, Tara, a woman who has been unsuccessful in keeping her marriage intact as well as alcohol-dependent, widens the rift between the trio, forcing them to part company. Years later, the trio will be re-united, they will be much mature and understanding, but will they still accept Siddharth love for Tara, especially when they themselves have fallen in love with women around their respective ages?",['India'],2001-07-24,['Farhan Akhtar'],NOT RATED,"{'wins': 21, 'nominations': 36, 'text': '21 wins & 36 nominations.'}",2015-08-24 00:29:46.773000000,2001,"{'rating': 8.2, 'votes': 40617, 'id': 292490}",movie,"{'viewer': {'rating': 4.3, 'numReviews': 20314, 'meter': 95}, 'dvd': datetime.datetime(2001, 9, 25, 0, 0), 'lastUpdated': datetime.datetime(2015, 9, 14, 21, 11, 46)}",https://m.media-amazon.com/images/M/MV5BMzcxOWU3ZTAtZmYwYS00MzJmLWI1MmEtYmJlOTFjYTAxMWUwXkEyXkFqcGdeQXVyODk1MzE5NDA@._V1_SY1000_SX677_AL_.jpg,"['Kassim Jagmagia (story)', 'Farhan Akhtar (story)', 'Farhan Akhtar (screenplay)', 'Farhan Akhtar (dialogue)']","['Hindi', 'English', 'Urdu']",
573a13a6f29313caabd1997e,Based on a series of true stories posted by Ho-sik Kim on the Internet describing his relationship with his girlfriend. These were later transformed into a best-selling book and the movie ...,"['Comedy', 'Drama', 'Romance']",123.0,"['Tae-hyun Cha', 'Ji-hyun Jun', 'In-mun Kim', 'Wok-suk Song']",,My Sassy Girl,"Based on a series of true stories posted by Ho-sik Kim on the Internet describing his relationship with his girlfriend. These were later transformed into a best-selling book and the movie follows the book closely. It describes the meeting of Kyun-woo (Cha) and an unnamed girl. Kyun-woo is shamed into assisting the girl because the other passengers mistakenly think she is his girlfriend. Once he helps her, Kyun-woo develops a deep sense of responsibility for her which enables him to tolerate (somehow) the girl's abuses.",['South Korea'],2001-07-27,['Jae-young Kwak'],NOT RATED,"{'wins': 6, 'nominations': 1, 'text': '6 wins & 1 nomination.'}",2015-09-01 01:01:11.600000000,2001,"{'rating': 8.2, 'votes': 34641, 'id': 293715}",movie,"{'viewer': {'rating': 4.3, 'numReviews': 34976, 'meter': 93}, 'dvd': datetime.datetime(2013, 2, 19, 0, 0), 'production': 'Asian Crush', 'lastUpdated': datetime.datetime(2015, 8, 23, 18, 2, 37)}",https://m.media-amazon.com/images/M/MV5BMjM2NTYxMTE3OV5BMl5BanBnXkFtZTgwNDgwNjgwMzE@._V1_SY1000_SX677_AL_.jpg,"['Ho-sik Kim (novel)', 'Jae-young Kwak (screenplay)']","['Korean', 'English']",
573a139ff29313caabd003c4,The story of Easy Company of the US Army 101st Airborne division and their mission in WWII Europe from Operation Overlord through V-J Day.,"['Action', 'Drama', 'History']",705.0,"['Scott Grimes', 'Matthew Leitch', 'Damian Lewis', 'Ron Livingston']",1.0,Band of Brothers,"This is the story of ""E"" Easy Company, 506th Regiment of the 101st Airborne Division from their initial training starting in 1942 to the end of World War II. They parachuted behind enemy lines in the early hours of D-Day in support of the landings at Utah beach, participated in the liberation of Carentan and again parachuted into action during Operation Market Garden. They also liberated a concentration camp and were the first to enter Hitler's mountain retreat in Berchtesgaden. A fascinating tale of comradeship that is, in the end, a tale of ordinary men who did extraordinary things.","['UK', 'USA']",2001-09-09,,TV-MA,"{'wins': 34, 'nominations': 24, 'text': 'Won 1 Golden Globe. Another 33 wins & 24 nominations.'}",2015-08-31 00:04:34.187000000,2001,"{'rating': 9.6, 'votes': 183802, 'id': 185906}",series,"{'viewer': {'rating': 2.0, 'numReviews': 15}, 'dvd': datetime.datetime(2009, 3, 17, 0, 0), 'lastUpdated': datetime.datetime(2015, 9, 12, 17, 15, 33)}",https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_SY1000_SX677_AL_.jpg,,"['English', 'Dutch', 'French', 'German', 'Lithuanian']",
573a13a3f29313caabd0e7dc,"A troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes, after narrowly escaping a bizarre accident.","['Drama', 'Sci-Fi']",113.0,"['Jake Gyllenhaal', 'Holmes Osborne', 'Maggie Gyllenhaal', 'Daveigh Chase']",398.0,Donnie Darko,"Donnie Darko doesn't get along too well with his family, his teachers and his classmates; but he does manage to find a sympathetic friend in Gretchen, who agrees to date him. He has a compassionate psychiatrist, who discovers hypnosis is the means to unlock hidden secrets. His other companion may not be a true ally. Donnie has a friend named Frank - a large bunny which only Donnie can see. When an engine falls off a plane and destroys his bedroom, Donnie is not there. Both the event, and Donnie's escape, seem to have been caused by supernatural events. Donnie's mental illness, if such it is, may never allow him to find out for sure.",['USA'],2001-10-26,['Richard Kelly'],R,"{'wins': 11, 'nominations': 14, 'text': '11 wins & 14 nominations.'}",2015-09-04 00:23:01.273000000,2001,"{'rating': 8.1, 'votes': 527528, 'id': 246578}",movie,"{'website': 'http://www.donniedarko.com', 'viewer': {'rating': 3.1, 'numReviews': 30981060, 'meter': 80}, 'dvd': datetime.datetime(2002, 3, 19, 0, 0), 'critic': {'rating': 7.5, 'numReviews': 108, 'meter': 85}, 'lastUpdated': datetime.datetime(2015, 9, 12, 19, 39, 57), 'consensus': ""Richard Kelly's debut feature Donnie Darko is a daring, original vision, packed with jarring ideas and intelligence and featuring a remarkable performance from Jake Gyllenhaal as the troubled title character."", 'rotten': 16, 'production': 'Newmarket Film Group', 'fresh': 92}",https://m.media-amazon.com/images/M/MV5BZjZlZDlkYTktMmU1My00ZDBiLWFlNjEtYTBhNjVhOTM4ZjJjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY1000_SX677_AL_.jpg,['Richard Kelly'],['English'],71.0
573a13a3f29313caabd0f030,A group of snooty birds roosting on a telephone wire get their just desserts when a goofy bird drops in.,"['Animation', 'Short', 'Comedy']",3.0,['Ralph Eggleston'],1.0,For the Birds,"This animated short starts with a group of small birds perched together on a telephone wire. When a much larger and awkward-looking bird arrives, the smaller birds reject him with taunts and insults. Still, he persists in trying to win their friendship, until at last the smaller birds decide to shove him from their perch. Only too late do they discover that there may be a problem with this plan.",['USA'],2001-11-02,['Ralph Eggleston'],G,"{'wins': 7, 'nominations': 1, 'text': 'Won 1 Oscar. Another 6 wins & 1 nomination.'}",2015-09-15 03:57:58.743000000,2000,"{'rating': 8.2, 'votes': 18236, 'id': 248808}",movie,"{'viewer': {'rating': 4.1, 'numReviews': 1759, 'meter': 89}, 'production': 'Pixar Animation Studios', 'lastUpdated': datetime.datetime(2015, 9, 12, 18, 50, 43)}",https://m.media-amazon.com/images/M/MV5BMTQzMDEyODYwNF5BMl5BanBnXkFtZTgwOTcxMDgwMjE@._V1_SY1000_SX677_AL_.jpg,,,
573a13a0f29313caabd0344a,"In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, two monsters realize things may not be what they think.","['Animation', 'Adventure', 'Comedy']",92.0,"['John Goodman', 'Billy Crystal', 'Mary Gibbs', 'Steve Buscemi']",412.0,"Monsters, Inc.","A city of monsters with no humans called Monstropolis centers around the city's power company, Monsters, Inc. The lovable, confident, tough, furry blue behemoth-like giant monster named James P. Sullivan (better known as Sulley) and his wisecracking best friend, short, green cyclops monster Mike Wazowski, discover what happens when the real world interacts with theirs in the form of a 2-year-old baby girl dubbed ""Boo,"" who accidentally sneaks into the monster world with Sulley one night. And now it's up to Sulley and Mike to send Boo back in her door before anybody finds out, especially two evil villains such as Sulley's main rival as a scarer, chameleon-like Randall (a monster that Boo is very afraid of), who possesses the ability to change the color of his skin, and Mike and Sulley's boss Mr. Waternoose, the chairman and chief executive officer of Monsters, Inc.",['USA'],2001-11-02,"['Pete Docter', 'David Silverman', 'Lee Unkrich']",G,"{'wins': 17, 'nominations': 34, 'text': 'Won 1 Oscar. Another 16 wins & 34 nominations.'}",2015-09-05 00:28:38.707000000,2001,"{'rating': 8.1, 'votes': 509260, 'id': 198781}",movie,"{'website': 'http://disney.go.com/monstersinc/index.html', 'viewer': {'rating': 3.8, 'numReviews': 1250443, 'meter': 90}, 'dvd': datetime.datetime(2013, 2, 19, 0, 0), 'critic': {'rating': 8.0, 'numReviews': 192, 'meter': 96}, 'boxOffice': '$34.0M', 'consensus': 'Clever, funny, and delightful to look at, Monsters, Inc. delivers another resounding example of how Pixar elevated the bar for modern all-ages animation.', 'rotten': 8, 'production': 'Buena Vista Distribution Compa', 'lastUpdated': datetime.datetime(2015, 9, 12, 18, 15, 24), 'fresh': 184}",https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_SY1000_SX677_AL_.jpg,"['Pete Docter (original story by)', 'Jill Culton (original story by)', 'Jeff Pidgeon (original story by)', 'Ralph Eggleston (original story by)', 'Andrew Stanton (screenplay)', 'Daniel Gerson (screenplay)', 'Robert L. Baird (additional screenplay material)', 'Rhett Reese (additional screenplay material)', 'Jonathan Roberts (additional screenplay material)']",['English'],78.0
573a13a6f29313caabd17d8a,"Using the latest digital technology, the era between the dinosaurs and man is superbly recreated by the BBC and Discovery Channel in another winning production from the coalition.","['Animation', 'Documentary']",180.0,"['Kenneth Branagh', 'Stockard Channing']",,Walking with Prehistoric Beasts,"Where _Walking With Dinosaurs (1999) (TV)_ took us through the Triassic, Jurassic and Cretaceous Eras, Walking With Prehistoric Beasts examines the various Cenozoic eras, when mammals began to dominate after the massive late Cretaceous extinction that killed 65% of life on Earth, including the dinosaurs.",['UK'],2001-11-15,,,"{'wins': 5, 'nominations': 4, 'text': 'Won 1 Primetime Emmy. Another 4 wins & 4 nominations.'}",2015-07-16 00:22:53.863000000,2001,"{'rating': 8.3, 'votes': 1586, 'id': 286285}",series,"{'viewer': {'rating': 4.2, 'numReviews': 61, 'meter': 88}, 'dvd': datetime.datetime(2002, 2, 12, 0, 0), 'lastUpdated': datetime.datetime(2015, 8, 13, 19, 13, 22)}",https://m.media-amazon.com/images/M/MV5BMTIxMTA3MTYxNl5BMl5BanBnXkFtZTcwMjQwNzMyMQ@@._V1_SY1000_SX677_AL_.jpg,,['English'],
573a139af29313caabcf0f07,A meek hobbit of the Shire and eight companions set out on a journey to Mount Doom to destroy the One Ring and the dark lord Sauron.,"['Adventure', 'Fantasy']",178.0,"['Alan Howard', 'Noel Appleby', 'Sean Astin', 'Sala Baker']",381.0,The Lord of the Rings: The Fellowship of the Ring,"An ancient Ring thought lost for centuries has been found, and through a strange twist in fate has been given to a small Hobbit named Frodo. When Gandalf discovers the Ring is in fact the One Ring of the Dark Lord Sauron, Frodo must make an epic quest to the Cracks of Doom in order to destroy it! However he does not go alone. He is joined by Gandalf, Legolas the elf, Gimli the Dwarf, Aragorn, Boromir and his three Hobbit friends Merry, Pippin and Samwise. Through mountains, snow, darkness, forests, rivers and plains, facing evil and danger at every corner the Fellowship of the Ring must go. Their quest to destroy the One Ring is the only hope for the end of the Dark Lords reign!","['New Zealand', 'USA']",2001-12-19,['Peter Jackson'],PG-13,"{'wins': 114, 'nominations': 100, 'text': 'Won 4 Oscars. Another 110 wins & 100 nominations.'}",2015-08-31 00:05:39.967000000,2001,"{'rating': 8.8, 'votes': 1109724, 'id': 120737}",movie,"{'website': 'http://www.lordoftherings.net/film/trilogy/thefellowship.html', 'viewer': {'rating': 4.1, 'numReviews': 1348869, 'meter': 95}, 'dvd': datetime.datetime(2002, 8, 6, 0, 0), 'critic': {'rating': 8.2, 'numReviews': 225, 'meter': 91}, 'boxOffice': '$313.8M', 'consensus': ""Full of eye-popping special effects, and featuring a pitch-perfect cast, The Lord of the Rings: The Fellowship of the Ring brings J.R.R. Tolkien's classic to vivid life."", 'rotten': 20, 'production': 'New Line Cinema', 'lastUpdated': datetime.datetime(2015, 9, 12, 17, 56, 50), 'fresh': 205}",https://m.media-amazon.com/images/M/MV5BN2EyZjM3NzUtNWUzMi00MTgxLWI0NTctMzY4M2VlOTdjZWRiXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SY1000_SX677_AL_.jpg,"['J.R.R. Tolkien (novel)', 'Fran Walsh (screenplay)', 'Philippa Boyens (screenplay)', 'Peter Jackson (screenplay)']","['English', 'Sindarin']",92.0
